Entity,Code,Year,Wind Consumption - TWh,Hydro Consumption - TWh,Solar Consumption - TWh,Nuclear Consumption - TWh,Biofuels Consumption - TWh - Total,Geo Biomass Other - TWh,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
Africa,,1965,0,38.62676444,0,0,,0,323.4961383,327.3331644,9.543754167
Africa,,1966,0,43.08334472,0,0,,0,323.1221933,358.1326739,10.66991611
Africa,,1967,0,44.97399,0,0,,0,330.2915847,355.2814586,10.54566972
Africa,,1968,0,52.60650167,0,0,,0,343.5129108,374.8521306,10.68896972
Africa,,1969,0,61.39136,0,0,,0,346.6429217,379.9730861,12.49199972
Africa,,1970,0,76.75119389,0,0,,0,360.7568994,419.8099003,15.520325
Africa,,1971,0,72.25941917,0,0,,0.164,383.0123186,474.4581836,18.40526361
Africa,,1972,0,82.31443444,0,0,,0.165,384.2108033,514.2536772,24.67065694
Africa,,1973,0,87.07141,0,0,,0.17,408.9103533,553.1083622,39.55179139
Africa,,1974,0,99.07520639,0,0,,0.175,425.6462261,572.2501369,44.5184875
Africa,,1975,0,104.7721389,0,0,,0.172,451.0805036,598.79114,53.6383775
Africa,,1976,0,116.1045367,0,0,,0.185,481.0741561,664.2742522,60.98139
Africa,,1977,0,127.5799114,0,0,,0.189,491.698455,703.3731814,68.23419083
Africa,,1978,0,128.6303853,0,0,,0.195,477.8155828,740.6251911,97.36989778
Africa,,1979,0,137.6812028,0,0,,0.201,507.2469964,789.8455275,148.8428158
Africa,,1980,0,134.1994011,0,0,,0.207,543.5570594,835.2707033,186.9139772
Africa,,1981,0,139.4247392,0,0,,0.218,635.7987833,887.8791961,228.4911561
Africa,,1982,0,139.4617697,0,0,,0.236,701.1758825,932.2492286,246.7335486
Africa,,1983,0,125.6865558,0,0,,0.23,713.2460472,963.1884742,271.2753469
Africa,,1984,0,123.5832592,0,10.90277778,,0.234,762.8978717,985.0113428,259.9027806
Africa,,1985,0,137.3602364,0,14.76388889,,0.269,787.1658894,1007.608725,278.8427469
Africa,,1986,0,142.0704814,0,24.45277778,,0.659,805.3560964,992.4227592,313.2712025
Africa,,1987,0,136.2679453,0,17.13055556,,0.658,828.3197322,1047.210547,323.3843572
Africa,,1988,0,148.8707122,0,29.14722222,,0.626,890.1608047,1090.467235,358.4445406
Africa,,1989,0,156.3228189,0,30.83055556,,0.617,835.6208619,1130.031143,371.4710411
Africa,,1990,0,159.0407197,0,23.46944444,0,0.808,877.8098614,1145.123741,398.6453844
Africa,,1991,0,168.4763567,0,25.4,0,0.824,853.1945686,1148.661007,401.6355931
Africa,,1992,0,160.7230325,0,25.80000083,0,0.85425,858.3007481,1171.737778,421.2702575
Africa,,1993,0.005555556,157.4514092,0,20.15277806,0,0.9397,871.6152064,1181.508105,412.6439775
Africa,,1994,0.015,159.9890239,0,26.93611083,0,0.837,894.1687308,1221.541966,431.8279522
Africa,,1995,0.0175,166.0246581,0,31.391665,0,1.0207,921.80284,1264.970824,461.2434978
Africa,,1996,0.019722222,173.1012742,0,32.70833361,0,1.260093088,934.5518386,1296.483155,484.1917481
Africa,,1997,0.02,177.3680489,0,35.13055528,0,1.388640408,958.3213992,1331.656758,474.4755361
Africa,,1998,0.021111111,185.1524664,0,37.78055389,0,1.714549286,936.3072786,1363.769156,499.3369944
Africa,,1999,0.055,196.3451703,0,35.65833306,0,1.696124799,965.48062,1414.156084,504.0196075
Africa,,2000,0.4875,209.0161572,0.033169444,36.13888917,0,2.269063158,963.273915,1421.515377,556.8223564
Africa,,2001,1.146892778,223.1639531,0.041285833,29.581655,0,2.335352632,975.5876619,1434.980824,634.6361539
Africa,,2002,1.216278611,233.56209,0.049001111,32.87854694,0.490896786,2.2864,934.1009275,1467.21587,670.6053761
Africa,,2003,1.459163889,225.7747156,0.058107778,34.49855556,0.541321426,2.6224,1016.712642,1507.737655,711.5067125
Africa,,2004,2.079740278,236.6071619,0.069735278,36.17947222,0.636755185,2.978849535,1118.289999,1557.324283,783.0682181
Africa,,2005,2.099129167,239.5755508,0.082514722,30.37581028,0.242882524,3.009669408,1038.031248,1650.403414,807.7815881
Africa,,2006,2.278870278,246.5650944,0.104130278,26.799055,0.072299557,3.770404784,1052.766009,1658.473247,843.9347886
Africa,,2007,2.699343333,253.2483672,0.136885278,30.06078083,0.783730979,3.142048288,1070.183713,1717.399027,900.5199158
Africa,,2008,3.462768333,256.4708939,0.193314722,34.32732833,0.587756432,3.267395686,1179.48391,1805.798055,935.6593228
Africa,,2009,4.169278611,261.7190319,0.252253056,33.59598611,0.332804499,3.56272219,1174.427544,1876.058328,941.3703819
Africa,,2010,5.956733333,280.1006372,0.554118611,35.269785,0.195927701,3.825406558,1162.992136,1966.073788,981.2584944
Africa,,2011,6.184537778,286.2137131,1.558646944,33.43506111,0.519572175,3.929656611,1145.84492,1911.735672,1061.085589
Africa,,2012,6.479653611,285.7862278,2.561444444,33.40096611,0.591810489,4.085024546,1117.771956,2017.014552,1147.177736
Africa,,2013,9.200091111,301.1837936,2.0198,36.11475472,0.596027966,4.4308941,1129.61167,2090.719525,1170.253779
Africa,,2014,12.87743083,314.8735794,4.931272778,35.10449028,0.491689464,5.521055906,1183.122059,2123.774249,1241.319161
Africa,,2015,22.54191472,303.9960139,9.087343333,30.95669639,0.607472808,7.191202122,1117.560296,2197.003236,1324.946863
Africa,,2016,28.1062575,293.5236225,12.87623472,37.78727806,0.537868127,7.281251193,1187.789696,2214.010136,1370.919079
Africa,,2017,31.14443528,314.5413056,17.25611639,35.4825,0.545950673,7.653766329,1187.481281,2229.898823,1449.80345
Africa,,2018,36.71086222,330.9047467,20.61730639,28.78070167,0.857406178,8.097891299,1167.454926,2271.58872,1540.247786
Africa,,2019,46.69581972,339.77531,27.00784944,33.66663944,0.777126632,8.22808243,1199.230132,2299.14435,1553.384218
Africa,,2020,53.75816167,351.7496503,30.61148972,38.38613,0.77198798,8.068135119,1141.118619,1996.292057,1529.68159
Algeria,DZA,1965,0,1.111111111,0,0,,0,0.8141,15.40525194,7.4305
Algeria,DZA,1966,0,0.986111111,0,0,,0,0.79084,20.27270528,7.71925
Algeria,DZA,1967,0,1.138888889,0,0,,0,0.60476,18.94203111,7.48825
Algeria,DZA,1968,0,1.563888889,0,0,,0,0.63965,20.16730139,7.87325
Algeria,DZA,1969,0,1.002777778,0,0,,0,0.8141,21.30593,10.3516875
Algeria,DZA,1970,0,1.611111111,0,0,,0,0.96529,24.34768083,9.730875
Algeria,DZA,1971,0,0.916666667,0,0,,0,0.26749,27.44005028,11.0495
Algeria,DZA,1972,0,1.375,0,0,,0,0.2326,30.12141417,12.830125
Algeria,DZA,1973,0,2.088888889,0,0,,0,0.26749,32.900345,17.8591875
Algeria,DZA,1974,0,1.380555556,0,0,,0,0.22097,36.54384083,20.6745
Algeria,DZA,1975,0,0.911111111,0,0,,0,0.27912,40.6306675,28.49
Algeria,DZA,1976,0,1.080555556,0,0,,0,0.54661,46.7177325,33.6875
Algeria,DZA,1977,0,0.747222222,0,0,,0,0.70943,52.80649361,35.90125
Algeria,DZA,1978,0,0.694444444,0,0,,0,0.36053,54.60794472,57.65375
Algeria,DZA,1979,0,0.808333333,0,0,,0,0.83736,65.31861722,81.52375
Algeria,DZA,1980,0,0.713888889,0,0,,0,0.74432,66.20243,109.43625
Algeria,DZA,1981,0,1.016666667,0,0,,0,0.52335,71.32307278,142.2575
Algeria,DZA,1982,0,1.330555556,0,0,,0,9.71105,75.57341778,161.41125
Algeria,DZA,1983,0,0.652777778,0,0,,0,8.66435,84.89242111,176.715
Algeria,DZA,1984,0,1.255555556,0,0,,0,9.60638,94.00200639,155.25125
Algeria,DZA,1985,0,1.794444444,0,0,,0,10.02506,96.55380306,153.8075
Algeria,DZA,1986,0,0.694444444,0,0,,0,10.29255,98.02125417,168.4375
Algeria,DZA,1987,0,1.386111111,0,0,,0,12.30454,99.10052389,172.2875
Algeria,DZA,1988,0,0.508333333,0,0,,0,11.57185,99.17259861,194.13625
Algeria,DZA,1989,0,0.627777778,0,0,,0,9.78083,103.9366611,182.6825
Algeria,DZA,1990,0,0.375,0,0,,0,7.66417,111.8116158,195.09875
Algeria,DZA,1991,0,0.813888889,0,0,,0,7.9084,110.6277861,192.6925
Algeria,DZA,1992,0,0.552777778,0,0,,0,9.39704,111.2926556,198.94875
Algeria,DZA,1993,0,0.980555556,0,0,,0,7.65254,110.7548767,178.54375
Algeria,DZA,1994,0,0.461111111,0,0,,0,7.2106,106.0508958,188.16875
Algeria,DZA,1995,0,0.536111111,0,0,,0,7.2106,103.1422828,202.22125
Algeria,DZA,1996,0,0.375,0,0,,0,3.39596,98.42207972,207.7075
Algeria,DZA,1997,0,0.208333333,0,0,,0,5.95456,97.64341944,194.04
Algeria,DZA,1998,0,0.597222222,0,0,,0,6.37324,100.6587481,200.68125
Algeria,DZA,1999,0,0.563888889,0,0,,0,6.82681,98.89834583,205.10875
Algeria,DZA,2000,0,0.15,0,0,,0,5.64055,103.1324797,191.0129375
Algeria,DZA,2001,0,0.190421944,0,0,,0,6.5128,106.7753339,197.322125
Algeria,DZA,2002,0,0.156290278,0,0,,0,8.54805,118.3972297,194.838875
Algeria,DZA,2003,0,0.721955,0,0,,0,7.04778,123.1741181,205.9316875
Algeria,DZA,2004,0,0.679458611,0,0,,0,8.40849,128.7468303,211.8991875
Algeria,DZA,2005,0,1.493686667,0,0,,0,6.90822,134.213385,223.559875
Algeria,DZA,2006,0,0.581635278,0,0,,0,10.25766,139.8457208,228.4975
Algeria,DZA,2007,0,0.6003125,0,0,,0,8.80391,156.3899964,233.8068144
Algeria,DZA,2008,0,0.747049722,0,0,,0,8.80391,169.9158964,244.041875
Algeria,DZA,2009,0,0.897222222,0,0,,0,5.65218,180.1344294,262.117625
Algeria,DZA,2010,0,0.451073611,0.023722222,0,,0,3.6053,181.6119161,253.27225
Algeria,DZA,2011,0,0.979573056,0.046954167,0,,0,3.19825,192.2276531,267.969625
Algeria,DZA,2012,0,1.001969722,0.068831944,0,,0,3.39596,204.3952678,298.74075
Algeria,DZA,2013,0,0.253463889,0.073222778,0,,0,1.83754,213.576385,321.215125
Algeria,DZA,2014,0.002544444,0.491167778,0.152694722,0,,0,2.08177,221.9251528,360.91825
Algeria,DZA,2015,0.048065556,0.366815556,0.146726111,0,,0,1.54679,236.1484833,379.225
Algeria,DZA,2016,0.047911944,0.181065,0.616124167,0,,0,0.56987,229.5638514,385.9625
Algeria,DZA,2017,0.0475,0.14,1.26,0,,0,2.11666,225.5121158,394.625
Algeria,DZA,2018,0.024861111,0.290789444,1.498684167,0,,0,5.815,229.3377981,434.0875
Algeria,DZA,2019,0.02475,0.376385,1.522873056,0,,0,4.80319,237.0030956,451.4125
Algeria,DZA,2020,0.01975,0.123356111,1.480272222,0,,0,4.80319,201.2548511,430.815
Argentina,ARG,1965,0,3.402777778,0,0,,0,8.455049167,275.2402817,41.234
Argentina,ARG,1966,0,3.447222222,0,0,,0,6.971818333,283.8862781,44.6572
Argentina,ARG,1967,0,3.530555556,0,0,,0,7.840396944,290.7273017,46.69945
Argentina,ARG,1968,0,4.161111111,0,0,,0,7.619035278,296.7711617,51.999575
Argentina,ARG,1969,0,3.733333333,0,0,,0,9.12217,307.9790344,51.805075
Argentina,ARG,1970,0,4.319444444,0,0,,0.047540991,11.72259833,278.4058394,58.5445
Argentina,ARG,1971,0,4.288888889,0,0,,0.049864614,10.27754194,296.4877342,63.202775
Argentina,ARG,1972,0,4.177777778,0,0,,0.064353152,8.651295,295.1728381,70.924425
Argentina,ARG,1973,0,8.316666667,0,0,,0.049042434,9.496521944,297.2387992,80.707775
Argentina,ARG,1974,0,13.96666667,0,2.877777778,,0.050067671,11.82592194,297.0972267,85.4244
Argentina,ARG,1975,0,14.44722222,0,6.991666667,,0.054922642,11.51094028,281.2694303,87.525
Argentina,ARG,1976,0,13.925,0,7.144444444,,0.050202792,11.64258528,290.1952764,98.51425
Argentina,ARG,1977,0,16.01666667,0,4.547222222,,0.053855108,11.00850306,305.6309725,102.8905
Argentina,ARG,1978,0,21.53333333,0,8.044444444,,0.054136662,13.41919528,297.2691469,100.07025
Argentina,ARG,1979,0,29.61111111,0,7.477777778,,0.084393763,12.50167389,319.8497486,102.8905
Argentina,ARG,1980,0,42.06666667,0,6.5,,0.086251568,11.14458972,296.9779736,112.12925
Argentina,ARG,1981,0,40.79166667,0,7.822222222,,0.0747225,10.56046722,278.5659058,117.18625
Argentina,ARG,1982,0,48.86944444,0,5.194444444,,0.095912465,10.66607611,265.0183489,133.13525
Argentina,ARG,1983,0,51.16388889,0,9.458333333,,0.137314784,9.679963333,268.7532136,143.152
Argentina,ARG,1984,0,55.22222222,0,12.89166667,,0.097392792,7.185223611,255.6005861,152.39075
Argentina,ARG,1985,0,57.35,0,16.01666667,,0.103321614,10.59960583,237.5202364,155.69725
Argentina,ARG,1986,0,58.35833333,0,15.86388889,,0.107078921,12.10934944,249.7189631,168.2425
Argentina,ARG,1987,0,60.66944444,0,17.95833333,,0.108156823,13.43967278,266.5530767,168.33975
Argentina,ARG,1988,0,41.75833333,0,16.10555556,,0.121116047,13.77234972,268.3337414,196.6395
Argentina,ARG,1989,0,36.01388889,0,13.99722222,,0.119376908,14.90276806,246.3207436,206.559
Argentina,ARG,1990,0,49.65555556,0,20.225,0,0.106763284,12.26613222,229.9596961,197.32025
Argentina,ARG,1991,0,45.05833333,0,21.54444444,0,0.099600404,10.7940125,240.2567117,200.9185
Argentina,ARG,1992,0,54.94180694,0,19.66944444,0,0.101865495,12.16816361,252.6929817,217.2565
Argentina,ARG,1993,0,65.43187417,0,21.52777778,0,0.107438403,8.069987222,247.7533108,229.41275
Argentina,ARG,1994,0,77.70218861,0,22.875,0,0.119290038,7.065106944,261.4820683,235.83125
Argentina,ARG,1995,0,79.05033667,0,19.62777778,0,0.115592457,7.4141525,259.5302825,262.47775
Argentina,ARG,1996,0.026716667,72.06994944,0,20.71944444,0,0.351397492,7.766816111,259.7977242,301.18325
Argentina,ARG,1997,0.040533333,91.74988778,0,22.11388889,0,0.44563205,6.127713889,275.2863658,277.5515
Argentina,ARG,1998,0.090391667,90.06052194,4.72E-05,20.70277778,0,0.463881203,8.237409444,283.2721097,296.70975
Argentina,ARG,1999,0.096613889,73.69464083,7.22E-05,19.73888889,0,0.650455143,9.885469444,286.9597606,314.701
Argentina,ARG,2000,0.09655,94.53891694,0.0001,17.15833333,0,0.67501431,7.512647222,264.8978394,322.96725
Argentina,ARG,2001,0.136223611,115.6421208,0.000118611,19.48100639,0,0.60932585,6.156852222,245.2950139,302.35025
Argentina,ARG,2002,0.201271667,113.6999772,0.000128889,15.96080639,0,0.850248638,4.586296389,232.8151744,294.37575
Argentina,ARG,2003,0.212374722,106.4681689,0.000177222,20.6125,0,1.014079858,5.593864722,237.4220572,336.2905
Argentina,ARG,2004,0.196111667,95.83581833,0.000189444,21.30143306,0,0.90029509,9.519819444,254.6864461,368.09125
Argentina,ARG,2005,0.192916944,105.8467636,0.000217778,18.4875,0,1.074072901,10.961645,266.7581122,392.89
Argentina,ARG,2006,0.186144722,116.6050314,0.000240556,20.63789306,0,1.567410315,9.923820556,281.3517575,406.505
Argentina,ARG,2007,0.163606389,100.2495311,0.000288889,19.2684375,0,1.575708696,14.36036111,313.7455428,427.122
Argentina,ARG,2008,0.110740556,98.19611806,0.000380556,19.51832306,0,1.693536384,17.51606861,317.0516533,431.88725
Argentina,ARG,2009,0.096625833,106.9924383,0.000199722,21.46774694,0,1.728756162,9.620938056,303.0577053,418.3555828
Argentina,ARG,2010,0.066100833,105.7102761,0.000223889,18.79907972,5.923413867,2.01325481,13.47208,328.1579833,420.8741656
Argentina,ARG,2011,0.068908333,102.7282011,0.004194444,16.58536583,8.745168947,2.190205828,14.61864528,340.0057697,438.3978869
Argentina,ARG,2012,0.952674722,94.98363639,0.021055556,16.49,10.79793272,2.45382161,13.66918056,361.2563983,456.6420933
Argentina,ARG,2013,1.160697778,104.2018072,0.038593333,15.89141556,11.90239711,2.45735005,14.93930278,383.7835186,460.2768897
Argentina,ARG,2014,1.576548889,103.9952094,0.040576111,14.03263472,13.89124529,2.302025252,15.89171667,379.9156178,461.5497906
Argentina,ARG,2015,1.500996111,105.6704317,0.037144444,17.80699417,15.13098493,2.378258598,15.81412917,387.3086522,466.5256828
Argentina,ARG,2016,1.376494444,96.20187667,0.035893611,20.83505917,16.03718275,1.963408643,12.18864139,375.2942333,482.1001119
Argentina,ARG,2017,1.5289175,103.8574464,0.0410425,15.22,18.42794525,2.383654508,12.52528806,370.8971903,483.0002856
Argentina,ARG,2018,3.511203333,103.5107761,0.268744167,17.07953222,17.59417551,0.473010421,13.70914778,353.2107044,487.0423969
Argentina,ARG,2019,12.37109444,91.78538917,1.980225278,20.90669583,17.97012042,0.622944562,8.1239625,318.8111664,465.5947283
Argentina,ARG,2020,23.3643625,75.35471278,3.316650556,26.30548139,9.645982611,0.413941191,8.860226111,287.4443578,439.2985958
Asia Pacific,,1965,0,433.5820961,0,0.069444444,,1.644,2780.731447,1920.187261,56.23196778
Asia Pacific,,1966,0,450.8661867,0,1.622222222,,1.643,2931.512194,2190.441967,62.38925306
Asia Pacific,,1967,0,424.6298539,0,1.747222222,,1.424,2854.298672,2552.274572,71.39151194
Asia Pacific,,1968,0,467.3586639,0,2.9,,1.577,2896.733147,2918.12605,77.81803056
Asia Pacific,,1969,0,483.7883428,0,5.018837778,,1.608,3250.187856,3389.417206,102.6004244
Asia Pacific,,1970,0,501.9722511,0,16.35872889,,1.776704,3631.138589,3940.350597,142.3247253
Asia Pacific,,1971,0,553.5613328,0,25.08578167,,1.754611,3886.852383,4381.147419,169.5509092
Asia Pacific,,1972,0,569.7667028,0,29.46374167,,1.785591,4036.591242,4717.656914,196.4152639
Asia Pacific,,1973,0,538.9211778,0,33.44567556,,1.834998,4134.1764,5366.534089,242.4114608
Asia Pacific,,1974,0,605.2905819,0,61.188955,,2.496269105,4234.736278,5331.726044,302.3359214
Asia Pacific,,1975,0,645.6784733,0,77.43968389,,2.654334368,4557.451228,5306.770397,351.2437467
Asia Pacific,,1976,0,647.9260275,0,103.4781367,,2.587064579,4665.680858,5643.635994,406.0529114
Asia Pacific,,1977,0,630.6619833,0,94.46730611,,2.622443474,4975.578106,5932.813136,499.8471169
Asia Pacific,,1978,0,658.4622483,0,185.3834611,,2.917471368,5219.295661,6301.567853,599.6766681
Asia Pacific,,1979,0,713.8385408,0,228.5378839,,3.712920421,5472.163028,6463.623306,685.4793231
Asia Pacific,,1980,0,759.5756078,0,268.8751411,,5.173433158,5784.005814,6127.366589,735.7758756
Asia Pacific,,1981,0,804.804695,0,288.9421317,,7.071965421,5975.036081,5959.108447,743.9332625
Asia Pacific,,1982,0,785.1866317,0,337.92071,,15.95189475,6185.451722,5798.668978,773.78874
Asia Pacific,,1983,0,831.5038078,0,404.1935061,,18.06780657,6548.070175,5855.894347,854.4700425
Asia Pacific,,1984,0,831.6852611,0,486.1549767,,19.74213741,7115.32005,6066.531417,999.6436919
Asia Pacific,,1985,0,889.012815,0,583.1854894,,20.79148751,7676.915744,6021.54825,1086.390031
Asia Pacific,,1986,0,911.5530617,0,628.2446667,,21.68989005,7972.320025,6246.32025,1186.077413
Asia Pacific,,1987,0,908.0313367,0,740.7594867,,22.00974994,8546.442419,6451.111333,1259.013623
Asia Pacific,,1988,0,1004.961838,0,696.9999683,,23.82670473,9157.763008,7008.652503,1342.710006
Asia Pacific,,1989,0,1077.898694,0,737.7680106,,26.24333903,9570.236289,7443.342814,1409.274786
Asia Pacific,,1990,0.089786667,1109.087619,0.011111111,797.6069578,0,22.33408198,9775.451658,7890.290892,1520.190413
Asia Pacific,,1991,0.338891389,1140.345201,0.02625,850.35545,0,22.83825194,10176.3019,8225.419575,1667.939321
Asia Pacific,,1992,0.612427778,1115.346251,0.076666667,873.2388461,0,23.00633425,10529.56004,8783.481203,1781.317944
Asia Pacific,,1993,0.866213056,1223.019224,0.119722222,967.8605344,0,22.89851394,11082.44564,9163.349567,1866.571347
Asia Pacific,,1994,1.621078056,1231.383882,0.148333333,1033.495938,0,26.37097959,11635.26827,9701.833539,2031.96981
Asia Pacific,,1995,3.115559167,1342.873422,0.196278056,1139.449079,0,30.90213872,11910.25589,10384.906,2128.460815
Asia Pacific,,1996,2.7533475,1315.026224,0.272668333,1197.998639,0,31.45602397,12432.23821,10894.61853,2323.740708
Asia Pacific,,1997,3.372083333,1321.929633,0.408376389,1276.257356,0,34.93782766,12489.18891,11417.95743,2510.746723
Asia Pacific,,1998,4.137639444,1407.428596,0.563663611,1328.75482,0,37.54185188,12476.94596,11128.71209,2567.811709
Asia Pacific,,1999,5.703469444,1389.563792,0.795185,1351.308151,0,41.20269497,12857.52553,11641.61366,2772.913458
Asia Pacific,,2000,7.122075,1449.035799,1.190234444,1388.997987,0.622033957,44.60806485,13345.18639,11953.45506,2984.283972
Asia Pacific,,2001,9.707136389,1574.331289,1.679319722,1398.095321,0.754394941,45.24425452,13958.59073,12038.12918,3166.662208
Asia Pacific,,2002,11.15148806,1587.33053,2.27337,1423.858774,11.72920699,47.07413449,15027.16417,12393.47667,3313.420097
Asia Pacific,,2003,14.55046306,1619.234475,3.041939167,1258.733969,14.49742691,49.24454746,17165.07594,12892.26366,3588.41105
Asia Pacific,,2004,24.8684375,1892.609466,3.962475278,1435.283046,16.33011312,53.02552883,19317.32373,13669.89951,3802.256836
Asia Pacific,,2005,32.33010944,1958.121951,4.983099444,1487.882219,19.73953124,60.19216537,21956.02237,13710.20783,4084.769525
Asia Pacific,,2006,49.63627694,2142.903205,6.124030278,1518.019036,25.66394941,64.50055645,23642.80389,14018.0248,4395.146728
Asia Pacific,,2007,65.35206778,2263.586999,7.300410556,1447.031167,30.16833497,71.1346546,25616.3761,14482.85211,4733.922283
Asia Pacific,,2008,95.24195778,2633.883278,8.790476111,1396.166108,39.86774833,78.9708115,26329.33997,14439.65281,5037.243986
Asia Pacific,,2009,143.8913011,2539.734222,11.49695778,1451.828522,46.7323795,87.28922991,27183.12734,14547.38245,5156.418522
Asia Pacific,,2010,212.4587947,2861.898267,17.56620667,1519.949706,53.65374042,99.38898179,28428.53417,15502.93118,5755.561286
Asia Pacific,,2011,294.2634892,2896.589011,31.49365,1252.018378,59.84985739,108.7470051,30513.81103,15961.12981,6207.120058
Asia Pacific,,2012,380.5001306,3250.37885,45.14840861,883.2626153,70.63504464,117.6274048,31166.56106,16649.64625,6619.577622
Asia Pacific,,2013,482.5341022,3500.782103,82.74915278,880.9738389,88.04007703,129.5574817,31996.74358,16912.29208,6860.631794
Asia Pacific,,2014,545.3047425,3873.175581,159.8765544,945.1001431,105.8374585,148.0775123,32394.47069,17143.89534,7060.499258
Asia Pacific,,2015,614.8840633,3960.607081,241.2030681,1061.864348,91.275691,165.5571168,32241.41986,17916.63611,7163.782572
Asia Pacific,,2016,782.6226967,4094.515817,355.92024,1176.171285,114.7301618,170.8474133,32193.87453,18587.43261,7333.024281
Asia Pacific,,2017,967.7444456,4178.597639,549.5131631,1233.942752,108.9262371,197.4444286,32657.8625,19140.89748,7725.9257
Asia Pacific,,2018,1148.125714,4254.960439,768.2560158,1375.889216,138.0732646,221.8257512,33415.99833,19452.12241,8297.327564
Asia Pacific,,2019,1261.3062,4436.087853,970.7734256,1601.900933,173.026263,247.8146462,33992.20092,19630.96031,8581.197775
Asia Pacific,,2020,1412.762094,4557.304644,1160.282463,1615.423926,170.7225818,279.0733629,33603.51708,18522.62694,8615.945644
Australia,AUS,1965,0,21.36043333,0,0,,0.296,202.0277778,200.0193586,0.029475
Australia,AUS,1966,0,20.40289667,0,0,,0.284,209.3888889,214.0475519,0.0393
Australia,AUS,1967,0,21.12718722,0,0,,0.29,215.25,234.3877667,0.0393
Australia,AUS,1968,0,22.08472389,0,0,,0.282,221.6944444,255.2849878,0.304575
Australia,AUS,1969,0,24.12255833,0,0,,0.281,229.2777778,262.4481239,4.1265
Australia,AUS,1970,0,28.25190833,0,0,,0.261,231.6944444,290.1954217,17.30397472
Australia,AUS,1971,0,31.96511889,0,0,,0.263,232.5694444,305.5445647,25.82667944
Australia,AUS,1972,0,32.09254,0,0,,0.28,242.9305556,311.0333556,37.07426278
Australia,AUS,1973,0,34.12733111,0,0,,0.338,252.9861111,331.8929542,47.0688
Australia,AUS,1974,0,38.53866722,0,0,,0.429,264.0694444,351.7351633,53.70199028
Australia,AUS,1975,0,41.35500444,0,0,,0.489,272.5416667,348.1045194,57.66997056
Australia,AUS,1976,0,39.31627444,0,0,,0.484,281.7916667,355.8214853,68.0772175
Australia,AUS,1977,0,37.62208389,0,0,,0.429,294.1805556,372.6007575,77.76843778
Australia,AUS,1978,0,40.76485944,0,0,,0.405,301.8611111,380.9466936,83.72538056
Australia,AUS,1979,0,39.57237667,0,0,,0.418,315.5416667,385.9148036,96.37518278
Australia,AUS,1980,0,37.40721611,0,0,,0.385,324.7638889,367.7676125,110.6658792
Australia,AUS,1981,0,38.51762167,0,0,,0.404,333.1388889,362.4183244,119.9443897
Australia,AUS,1982,0,35.47315,0,0,,0.516,336.6805556,356.8491728,116.9808353
Australia,AUS,1983,0,33.6768,0,0,,0.431,336.5555556,320.0834781,127.0748206
Australia,AUS,1984,0,36.46096889,0,0,,0.441,355.9027778,330.9789436,125.3172639
Australia,AUS,1985,0,38.72364056,0,0,,0.456,368.1388889,332.8008267,133.9526233
Australia,AUS,1986,0,38.96055222,0,0,,0.46,377.4861111,328.1470436,146.3292814
Australia,AUS,1987,0,37.8161,0,0,,0.47,393.3611111,336.669905,149.3945908
Australia,AUS,1988,0,39.81789889,0,0,,0.731,413.7638889,351.9731064,152.9933956
Australia,AUS,1989,0,39.593525,0,0,,0.81,433.9583333,366.5161922,166.8756414
Australia,AUS,1990,0,40.99861111,0,0,0,0.7595,444.3472222,374.8595836,167.7594772
Australia,AUS,1991,0,43.48194444,0.015138889,0,0,0.7195,453.2638889,362.6208303,160.8210097
Australia,AUS,1992,0,44.28194444,0.033611111,0,0,0.67,455.9583333,370.5469464,166.3695703
Australia,AUS,1993,0.005555556,45.51944444,0.040555556,0,0,0.67,458.8888889,382.0519269,172.4934331
Australia,AUS,1994,0.015277778,44.86111111,0.048333333,0,0,0.6965,468.2638889,395.5891717,191.5665675
Australia,AUS,1995,0.019444444,43.41944444,0.05875,0,0,0.8255,484.1666667,427.7775011,193.4156922
Australia,AUS,1996,0.019444444,44.35694444,0.071111111,0,0,0.9465,503.9583333,439.0154078,194.8266325
Australia,AUS,1997,0.020833333,44.3125,0.085138889,0,0,0.997,529.4583333,446.0578492,191.3050511
Australia,AUS,1998,0.05,43.88333333,0.098888889,0,0,1.081,553.0833333,445.9702453,196.9532064
Australia,AUS,1999,0.119444444,45.22638889,0.112777778,0,0,1.1335,587.3693572,456.1539689,201.7405367
Australia,AUS,2000,0.372222222,45.74027778,0.129861111,0,0.622033957,0.8895,591.5835925,455.9815808,205.5507953
Australia,AUS,2001,0.792045556,44.49667194,0.14944,0,0.754394941,0.7975,585.6118881,457.0853453,221.6931911
Australia,AUS,2002,1.462959722,44.13145167,0.159854722,0,0.76201569,1.2668,598.7945456,461.9748136,228.1481706
Australia,AUS,2003,1.918085,44.1633575,0.172179444,0,0.709456768,1.6918,615.944215,460.2599161,229.9428928
Australia,AUS,2004,2.15207,42.46386139,0.197476111,0,0.532092576,2.81525,641.8300981,471.2957131,234.5360094
Australia,AUS,2005,3.49428,41.60077528,0.226083889,0,0.591213973,3.871,638.1289183,477.4427472,232.5898231
Australia,AUS,2006,5.779198056,39.94759444,0.260613333,0,0.914203165,3.9325,655.4123628,493.1807397,259.4306308
